day,lat,lon,sst,ssh,sss,u_current,v_current,u_wind,v_wind,temp_0m,temp_50m,temp_100m,temp_500m,temp_1000m
10,19.25,90.0,-1.3758018,-1.2687607,-1.6651053,-1.3508188,1.3635454,0.81247103,0.09602945,-1.3753024,-1.284391,-1.2867587,-0.6678809,-1.5504357
10,19.5,85.0,-0.8761613,-0.4935545,-0.94266933,-0.2739859,0.42804655,-0.28376985,0.9278727,-0.87593067,-0.71408784,-0.562919,-1.4688232,-2.2507665
10,19.5,85.25,-0.826071,-0.4554909,-0.8397959,-0.14159518,0.5662172,-0.16886511,0.87994605,-0.82586735,-0.5430626,-0.48516977,-1.0059521,-1.9144459
10,19.5,85.5,-0.6906132,-0.32880768,-0.74891865,0.0657333,0.73852575,-0.0037285304,0.77867883,-0.6904824,-0.34610075,-0.42761612,-0.30347586,-1.5410769
10,19.5,85.75,-0.5075942,-0.17761704,-0.7336099,0.28787342,0.71016735,0.14238292,0.6350177,-0.50756186,-0.13706264,-0.33566546,0.37049693,-1.1999879
10,19.5,86.0,-0.14325202,-0.041343916,-0.69376695,0.46238524,0.5440733,0.2170645,0.48201594,-0.14341557,0.19252963,-0.052721687,0.86353654,-0.71904516
10,19.5,86.25,0.04609936,0.04108479,-0.7642119,0.5358526,0.31570464,0.2128689,0.36030126,0.045833968,0.23868394,0.065417,0.64429796,-0.4178215
10,19.5,86.5,-0.09904883,0.071172394,-0.8837717,0.5507308,0.16647518,0.16681223,0.28698993,-0.09923616,0.06511235,0.02927604,0.12045009,-0.33685124
10,19.5,86.75,-0.19642158,0.08486705,-0.93262345,0.5347794,0.03392018,0.13181864,0.23814826,-0.19655654,-0.030346507,0.03962411,-0.07221668,-0.25406444
10,19.5,87.0,-0.13551687,0.0535658,-0.96048564,0.4614531,-0.18685758,0.1377112,0.15854074,-0.1356846,-0.06398929,0.03544589,-0.053400315,-0.071841456
10,19.5,87.25,-0.20875779,-0.041750908,-1.006257,0.29525152,-0.36947504,0.17040958,-0.003667826,-0.20888612,-0.17240529,-0.12278366,-0.18175597,0.11126525
10,19.5,87.5,-0.5109808,-0.1669715,-1.1272719,-0.009718936,-0.60741615,0.17837593,-0.25919577,-0.5109466,-0.4566949,-0.48006248,-0.6490194,0.011104895
10,19.5,87.75,-0.7733706,-0.38174298,-1.193197,-0.36861777,-0.97157604,0.10594707,-0.55993676,-0.77319527,-0.6267188,-0.6816443,-0.91521686,-0.23208207
10,19.5,88.0,-0.99128103,-0.6864589,-1.256243,-0.58071053,-1.0855662,-0.0688902,-0.81253105,-0.99098855,-0.79796594,-0.8135102,-0.90263844,-0.47539178
10,19.5,88.25,-0.98920673,-0.9569502,-1.3375851,-0.75689054,-0.9492654,-0.31305328,-0.91965926,-0.9889153,-0.9126326,-0.9109457,-0.5725072,-0.40470082
10,19.5,88.5,-1.2517681,-1.1903938,-1.505718,-1.0112573,-0.83664876,-0.5439598,-0.8280999,-1.2513355,-1.1198951,-1.2079206,-0.2710968,-0.23364697
10,19.5,88.75,-1.311894,-1.4023727,-1.6220428,-1.2605381,-0.49758482,-0.65975124,-0.5583605,-1.311429,-1.2195262,-1.4908731,-0.02361731,-0.10097332
10,19.5,89.0,-1.3333609,-1.4803115,-1.658759,-1.4293787,0.04704449,-0.5831098,-0.2081093,-1.3328844,-1.2159991,-1.6434597,-0.07708072,-0.18085122
10,19.5,89.25,-1.3314986,-1.4474612,-1.6725508,-1.4928845,0.42941037,-0.32189244,0.0826802,-1.3310231,-1.1856288,-1.6776494,-0.43123683,-0.5037504
10,19.5,89.5,-1.3683096,-1.3544753,-1.6823335,-1.4065777,0.73215914,0.017852657,0.22655587,-1.3678143,-1.1645697,-1.6316416,-0.7270122,-0.96177185
10,19.5,89.75,-1.2956235,-1.1755033,-1.6859555,-1.2789688,0.9933027,0.3174943,0.23947342,-1.2951673,-1.1146923,-1.4636453,-0.7265077,-1.3737788
10,19.5,90.0,-0.94164085,-0.94720125,-1.632166,-1.1382945,1.0786186,0.5158669,0.1890507,-0.9413751,-0.9756943,-1.1891177,-0.48616028,-1.54884
10,19.75,85.0,-0.81465405,-0.430728,-1.0268441,-0.21291472,0.32660478,-0.3727924,0.8846013,-0.8144565,-0.5178417,-0.6425686,-1.2455367,-2.7372692
10,19.75,85.25,-0.8050137,-0.40988177,-0.9179648,-0.16523814,0.46334574,-0.29569262,0.79743665,-0.8048214,-0.400424,-0.5198899,-0.99270105,-2.2628193
10,19.75,85.5,-0.6868718,-0.31466967,-0.798792,-0.03718728,0.6476751,-0.20167911,0.63620293,-0.686743,-0.21050419,-0.38363507,-0.42123398,-1.7026308
10,19.75,85.75,-0.4999996,-0.19173956,-0.76651824,0.12514597,0.66145045,-0.15501437,0.43434888,-0.49997133,0.018414367,-0.24818988,0.2651491,-1.2922869
10,19.75,86.0,-0.15248989,-0.077358164,-0.7669981,0.2860901,0.55103296,-0.1964949,0.24489838,-0.15264848,0.26704648,-0.041695688,0.71517515,-0.9296636
10,19.75,86.25,-0.08886788,-0.00017538335,-0.87070745,0.36053064,0.36639842,-0.31657383,0.11904243,-0.08906069,0.29779708,0.06803212,0.50080884,-0.63501257
10,19.75,86.5,-0.12936781,0.029322552,-0.98950875,0.36475983,0.2034955,-0.45910406,0.07323713,-0.12953883,0.15761884,0.09491216,0.044069104,-0.3690761
10,19.75,86.75,-0.24005796,0.03731285,-1.0505115,0.37139273,0.0510934,-0.55223215,0.07383343,-0.24016945,0.0109680155,0.11138792,-0.12736979,-0.0880981
10,19.75,87.0,-0.19633822,0.008668242,-1.0393047,0.34509957,-0.14083816,-0.54953516,0.050830863,-0.19647323,0.01040541,0.17179205,0.06491557,0.31833655
10,19.75,87.25,-0.1346643,-0.0628252,-1.0875528,0.23143132,-0.25050098,-0.45726904,-0.06162277,-0.13483247,-0.11229939,0.0095599145,0.030990336,0.5256717
10,19.75,87.5,-0.49889937,-0.13557473,-1.1640191,0.024079753,-0.3875044,-0.33557487,-0.28127086,-0.49887165,-0.3359291,-0.27020147,-0.27064565,0.32484782
10,19.75,87.75,-0.81204396,-0.26882058,-1.2200376,-0.29532796,-0.73225236,-0.26593694,-0.55677724,-0.8118478,-0.52270216,-0.45462435,-0.5295634,-0.12603642
10,19.75,88.0,-1.0529264,-0.51262575,-1.2877737,-0.58495194,-0.9293649,-0.30320594,-0.78477055,-1.0526007,-0.69295484,-0.583854,-0.5968725,-0.4303408
10,19.75,88.25,-0.96424615,-0.7495348,-1.3753229,-0.7305635,-0.8153329,-0.4385319,-0.8616605,-0.96396816,-0.8169999,-0.7419659,-0.40434107,-0.32891008
10,19.75,88.5,-1.0476323,-0.94027257,-1.529695,-0.8364976,-0.6336758,-0.59674954,-0.74297714,-1.0473095,-0.9936805,-1.1037267,-0.17209351,-0.16840559
10,19.75,88.75,-1.2588412,-1.0886959,-1.6611737,-1.017872,-0.2962281,-0.67537385,-0.4721136,-1.2584047,-1.1169324,-1.4969323,-0.010468822,-0.2151381
10,19.75,89.0,-1.2286007,-1.1230639,-1.6961563,-1.1533469,0.11528637,-0.6038809,-0.1571824,-1.2281806,-1.0499754,-1.638254,-0.05578722,-0.4030377
10,19.75,89.25,-1.1782366,-1.0847603,-1.6937416,-1.1781498,0.31596914,-0.38982543,0.09074886,-1.1778436,-0.89685553,-1.5791987,-0.38833815,-0.62850744
10,19.75,89.5,-1.2046547,-1.0250736,-1.7030908,-1.0959946,0.46010962,-0.11080376,0.21935663,-1.2042475,-0.8361182,-1.4944401,-0.7829281,-0.8590033
10,19.75,89.75,-1.0236839,-0.898744,-1.6889585,-0.9546203,0.6035007,0.14243071,0.24598585,-1.023374,-0.79999274,-1.2888697,-0.90342176,-1.0089707
10,19.75,90.0,-0.7877073,-0.73586756,-1.6452613,-0.7375762,0.62281966,0.31489882,0.22025068,-0.7875243,-0.75125766,-1.0348116,-0.81851023,-1.0739666
10,20.0,85.0,-0.9315552,-0.37987262,-1.1358008,-0.121407725,0.2824321,-0.41590923,0.84872246,-0.9312948,-0.4572403,-0.7203969,-1.1343447,-2.9625611
10,20.0,85.25,-0.8784856,-0.3590014,-1.0223862,-0.11440271,0.41820836,-0.3632494,0.74087983,-0.8782538,-0.3787181,-0.5591922,-1.0631107,-2.368779
10,20.0,85.5,-0.50808245,-0.27616283,-0.8324588,-0.03911053,0.59660596,-0.31505662,0.5490331,-0.5080498,-0.08503969,-0.26184857,-0.49821785,-1.5993897
10,20.0,85.75,-0.33427995,-0.17150939,-0.7843036,0.086599045,0.61325264,-0.33293384,0.31892857,-0.33434078,0.17175451,-0.09586147,0.17452867,-1.1899111
10,20.0,86.0,-0.32794753,-0.079291,-0.8776575,0.23939855,0.53491384,-0.45066342,0.11394505,-0.32801175,0.24286304,-0.0858348,0.43944243,-1.0672222
10,20.0,86.25,-0.20563087,-0.009589966,-0.989354,0.32023367,0.40585908,-0.64791584,-0.009852677,-0.20576088,0.2778203,0.0045720474,0.30324113,-0.77096945
10,20.0,86.5,-0.2681931,0.025510859,-1.072693,0.31591997,0.23277824,-0.85599625,-0.03699009,-0.26828948,0.23187932,0.1392954,0.040390316,-0.2874185
10,20.0,86.75,-0.25314197,0.027306678,-1.128727,0.32025817,0.026710458,-0.9902331,-0.006344764,-0.25324643,0.07654168,0.20214604,-0.04803593,0.18133639
10,20.0,87.0,-0.0429905,-0.011745149,-1.0612075,0.31683505,-0.16704871,-0.9924959,0.0046100784,-0.043207977,0.16105984,0.38076964,0.34084925,0.79830354
10,20.0,87.25,0.0059042564,-0.07927666,-1.115771,0.2512396,-0.23041375,-0.8625267,-0.077196226,0.005660482,0.021979257,0.21942443,0.3514222,0.99931777
10,20.0,87.5,-0.43857098,-0.12942925,-1.2321886,0.11981181,-0.26757514,-0.6641717,-0.27364174,-0.4385757,-0.2846735,-0.11640305,0.0057596765,0.59084564
10,20.0,87.75,-0.6546739,-0.20328635,-1.2651589,-0.14072277,-0.5058819,-0.49393284,-0.53281194,-0.65456235,-0.40989885,-0.22739013,-0.15610698,0.01614329
10,20.0,88.0,-0.8640418,-0.37380183,-1.3365016,-0.44595298,-0.73977774,-0.42752948,-0.7476474,-0.8638177,-0.55575997,-0.35723448,-0.26390326,-0.3442585
10,20.0,88.25,-0.90499896,-0.5760871,-1.4321773,-0.593853,-0.72769916,-0.47418505,-0.8128296,-0.90475285,-0.7040194,-0.60983133,-0.2247982,-0.2590476
10,20.0,88.5,-1.0528978,-0.7482035,-1.5999697,-0.65798455,-0.52169514,-0.5692486,-0.6887025,-1.0525721,-0.9076758,-1.0943587,-0.15785,-0.15567152
10,20.0,88.75,-1.0234243,-0.8499733,-1.6941749,-0.81356806,-0.1567102,-0.615302,-0.42737174,-1.0231144,-0.9143462,-1.4582483,0.038926184,-0.19299614
10,20.0,89.0,-0.96722066,-0.84893775,-1.7515092,-0.9467185,0.1483751,-0.54441816,-0.13820735,-0.96694106,-0.835707,-1.6130829,-0.09603652,-0.41177052
10,20.0,89.25,-1.1584439,-0.8120148,-1.8189976,-0.9777591,0.19991976,-0.35963508,0.08078418,-1.1580615,-0.8086985,-1.6538271,-0.6944896,-0.6584923
10,20.0,89.5,-1.0488064,-0.78469574,-1.7969555,-0.9147951,0.22037813,-0.123623624,0.19352314,-1.0484829,-0.6887964,-1.4715697,-1.1328846,-0.651349
10,20.0,89.75,-0.90242934,-0.7092586,-1.7413858,-0.78804237,0.24888563,0.08928087,0.22189781,-0.9021846,-0.6098492,-1.1498768,-1.280274,-0.5577367
10,20.0,90.0,-0.81640923,-0.61755043,-1.724328,-0.56732005,0.19744913,0.23297393,0.20843743,-0.81621075,-0.648669,-0.9053835,-1.3388885,-0.5626892
11,15.0,85.0,1.250083,0.18469076,2.274208,1.6032615,-0.7498582,-0.10122787,1.3206499,1.2491701,1.5403899,1.0527618,3.3056774,0.053118117
11,15.0,85.25,1.0215248,0.05521183,2.0514653,1.2186552,-1.0121937,-0.18302776,1.1870567,1.0207348,1.2011869,0.73298156,2.7460423,-0.15419866
11,15.0,85.5,0.7275704,-0.1864727,1.7323501,0.66500527,-1.2461886,-0.30776185,0.9555402,0.72693855,0.6469309,0.250639,1.8917392,-0.30976295
11,15.0,85.75,0.44886488,-0.4337229,1.4104333,0.07782797,-0.8932017,-0.42338434,0.6917779,0.44838285,0.022622727,-0.21750396,1.011865,-0.28995305
11,15.0,86.0,0.1923883,-0.57900465,1.2152585,-0.389086,-0.2862655,-0.4802845,0.47081462,0.19204423,-0.4432457,-0.49730048,0.46200317,-0.19873415
11,15.0,86.25,-0.06070654,-0.6273003,1.1662055,-0.61217564,0.16392949,-0.45370233,0.34615728,-0.06091449,-0.59211427,-0.5077188,0.22902559,-0.20194988
11,15.0,86.5,-0.08727942,-0.616985,1.1957859,-0.76052725,0.31894323,-0.3543206,0.32409242,-0.08747307,-0.51580465,-0.31654826,-0.12848122,-0.27790016
11,15.0,86.75,-0.22986986,-0.6091843,1.1579088,-0.88022363,0.248825,-0.22239996,0.36226696,-0.22998683,-0.4442023,-0.12810698,-0.82387465,-0.311917
11,15.0,87.0,-0.15352584,-0.62613446,1.1362846,-0.9073293,0.330247,-0.103732035,0.3957284,-0.15368387,-0.25138685,0.052285213,-1.0970441,-0.15194029
11,15.0,87.25,-0.04656514,-0.58789593,1.0525587,-0.83406496,0.6376883,-0.02551622,0.37380168,-0.046780698,-0.1935572,-0.096256636,-1.0036103,-0.2735184
11,15.0,87.5,0.05331295,-0.47948933,1.013985,-0.70966816,0.82603395,0.011688441,0.28465497,0.05304368,-0.08992077,-0.2753035,-0.6218284,-0.68866134
11,15.0,87.75,0.5184311,-0.34694555,1.1569337,-0.6665461,0.78333217,0.02322763,0.15776283,0.5179117,0.25495133,-0.091591924,0.061429538,-1.0246689
11,15.0,88.0,0.77010417,-0.22819032,1.2643889,-0.7532181,0.57147384,0.021407308,0.044398922,0.7694494,0.42901325,0.13242479,0.39765105,-1.2310406
11,15.0,88.25,0.9164931,-0.15798165,1.3047891,-0.7484828,0.3323083,0.0033303222,-0.010915923,0.9157596,0.55620515,0.3822221,0.4353494,-0.92395014
11,15.0,88.5,1.177023,-0.1209663,1.3243855,-0.6182548,0.09792194,-0.04561247,0.009221485,1.1761495,0.738615,0.5989274,0.44723472,-0.049920447
11,15.0,88.75,0.9231471,-0.13867436,1.2282919,-0.5482954,-0.21720731,-0.13604622,0.09430183,0.92241,0.651399,0.5054716,0.24992537,0.6856914
11,15.0,89.0,0.5960897,-0.22805114,1.0983611,-0.5001671,-0.4469659,-0.2576595,0.22219856,0.59552854,0.43668327,0.4080466,0.19768822,0.8281841
11,15.0,89.25,0.25401935,-0.3456817,0.9539265,-0.35587174,-0.59053874,-0.37546957,0.37316495,0.25364214,0.19990544,0.4214313,0.43774042,0.3439213
11,15.0,89.5,-0.15833887,-0.5092996,0.7796484,-0.30355096,-0.82207906,-0.45239756,0.52884567,-0.15849431,-0.08631286,0.28011835,0.6158315,-0.31807232
11,15.0,89.75,-0.41179094,-0.7410558,0.62524533,-0.49567145,-0.7877919,-0.47798175,0.66265774,-0.41181007,-0.2770895,-0.029891657,0.5120708,-0.652472
11,15.0,90.0,-0.64654577,-0.9172208,0.47220445,-0.65876985,-0.5982852,-0.4743419,0.7403248,-0.64643866,-0.50687695,-0.4449068,0.10929479,-0.83765304
11,15.25,85.0,0.64534885,-0.075379066,1.8790292,1.7375854,-0.32754576,-0.1661714,1.3064483,0.6447612,0.72029847,0.6011912,2.1436357,-0.15102589
11,15.25,85.25,0.63636816,-0.14277893,1.7741435,1.331877,-0.5316445,-0.24382673,1.1783235,0.63578534,0.65178615,0.45971668,1.8392314,-0.2827913
11,15.25,85.5,0.38643125,-0.2977197,1.5036168,0.71303505,-0.69969314,-0.3599088,0.9545209,0.3859828,0.24270992,0.035681233,1.0815406,-0.4797551
11,15.25,85.75,-0.0016213107,-0.4519624,1.1992842,0.06321218,-0.40393052,-0.46720523,0.7005211,-0.001861038,-0.314249,-0.3991361,0.2678764,-0.5194056
11,15.25,86.0,-0.13477384,-0.5216924,1.0367237,-0.4621744,0.018006343,-0.5189549,0.48919076,-0.13494195,-0.68280905,-0.5801114,-0.11573055,-0.49171594
11,15.25,86.25,-0.15272088,-0.5355702,1.0037689,-0.7398323,0.30352452,-0.4907489,0.371176,-0.15287936,-0.79074156,-0.5365659,-0.18045178,-0.66777134
11,15.25,86.5,-0.2757401,-0.50249594,1.0106416,-0.8903454,0.39567468,-0.39218214,0.35189602,-0.2758324,-0.7340526,-0.35906455,-0.40046135,-0.9670557
11,15.25,86.75,-0.45692766,-0.47786123,0.94168264,-1.0031853,0.25899565,-0.26195684,0.39117846,-0.45692253,-0.7035308,-0.22433944,-0.9786872,-1.1595703
11,15.25,87.0,-0.40904027,-0.49538827,0.93047583,-1.0528989,0.2578421,-0.1448345,0.4273821,-0.4090609,-0.49590352,-0.059260357,-1.1360466,-0.97414994
11,15.25,87.25,-0.27998394,-0.4712229,0.8927535,-0.9825697,0.5255108,-0.069126725,0.41129103,-0.28007397,-0.32088327,-0.11481712,-0.93410295,-0.8135105
11,15.25,87.5,0.046354182,-0.3781275,0.87956536,-0.83592474,0.76854885,-0.039221123,0.32943687,0.04608865,-0.1334341,-0.1981707,-0.5492861,-0.8137068
11,15.25,87.75,0.4003321,-0.24009062,0.99815,-0.7952251,0.8580217,-0.044670448,0.20798971,0.3998762,0.16081896,-0.042171646,-0.0014502555,-0.8141425
11,15.25,88.0,0.6583138,-0.088278875,1.1203877,-0.86046416,0.6760902,-0.07506565,0.095475405,0.65771914,0.4035893,0.20490693,0.36154398,-0.7243597
11,15.25,88.25,0.88834846,-0.0027941037,1.1703849,-0.83825225,0.30843127,-0.12885256,0.035579186,0.8876301,0.5718325,0.4024177,0.40565252,-0.35810947
11,15.25,88.5,0.93595004,0.017660737,1.1737128,-0.7086473,-0.015077845,-0.21063262,0.04704803,0.9352061,0.7184248,0.5226868,0.30996302,0.2809751
11,15.25,88.75,0.8050004,-0.017041104,1.0913491,-0.59693855,-0.347913,-0.32026675,0.12209721,0.8043269,0.65611666,0.4402201,0.053514197,0.6733256
11,15.25,89.0,0.5977592,-0.12745255,1.0103165,-0.5025303,-0.6515762,-0.44225016,0.2412529,0.5971971,0.53533196,0.40956402,-0.00022809414,0.60499734
11,15.25,89.25,0.43342078,-0.29087892,0.9260024,-0.36893854,-0.8183121,-0.54497904,0.38594112,0.4329471,0.37070185,0.41335586,0.20651814,0.171278
11,15.25,89.5,-0.009968499,-0.4888667,0.7638908,-0.34274092,-0.87424344,-0.6006267,0.5374023,-0.010203737,0.043335903,0.13304475,0.25702047,-0.33034614
11,15.25,89.75,-0.26490185,-0.7064732,0.61233586,-0.567764,-0.68272126,-0.6079795,0.66838,-0.265,-0.2332596,-0.32480985,0.11418754,-0.53931373
11,15.25,90.0,-0.5478203,-0.8638803,0.5040602,-0.79224956,-0.46876118,-0.59432626,0.744794,-0.54776627,-0.3963619,-0.70394045,-0.1044317,-0.57188225
11,15.5,85.0,-0.072187796,-0.45561707,1.4350913,1.6378572,0.2004256,-0.27076492,1.2752844,-0.07238957,-0.24421063,0.037623692,0.5347956,-0.4074931
11,15.5,85.25,-0.06623878,-0.44892222,1.335778,1.2465284,0.10448836,-0.33824754,1.1567373,-0.06644376,-0.22590788,-0.09174296,0.24058281,-0.64101446
11,15.5,85.5,-0.20027724,-0.48275125,1.1353095,0.60696983,0.057272267,-0.4352912,0.9474553,-0.20041013,-0.3735239,-0.34033018,-0.26353005,-0.8285704
11,15.5,85.75,-0.357976,-0.5058365,0.94104797,-0.09038449,0.29268196,-0.5226887,0.712163,-0.35802406,-0.6546392,-0.5395762,-0.6767149,-0.8145046
11,15.5,86.0,-0.36317718,-0.46170157,0.85930336,-0.6774229,0.5085238,-0.55909145,0.5195806,-0.36322248,-0.8468232,-0.554336,-0.7263601,-0.82579654
11,15.5,86.25,-0.42236006,-0.40625882,0.84439707,-1.057401,0.55177176,-0.5218986,0.4151732,-0.4223735,-0.9121732,-0.4842811,-0.6238626,-1.1520035
11,15.5,86.5,-0.46206218,-0.33924946,0.83173525,-1.230863,0.50242704,-0.42002434,0.40269998,-0.46205428,-0.8879467,-0.3727443,-0.72917765,-1.6168246
11,15.5,86.75,-0.5851171,-0.29332682,0.77333295,-1.3247817,0.3081047,-0.289998,0.44552958,-0.5850431,-0.8455896,-0.26899138,-1.0830221,-1.8769188
11,15.5,87.0,-0.36344153,-0.29836977,0.81566805,-1.3979393,0.22374819,-0.17459936,0.4874387,-0.36348668,-0.52942246,-0.028481355,-0.9826736,-1.5790582
11,15.5,87.25,-0.076150626,-0.2846428,0.8242434,-1.3604538,0.402865,-0.10340503,0.48134455,-0.07635027,-0.24135803,0.030345622,-0.6912947,-1.1131815
11,15.5,87.5,0.1727337,-0.21148083,0.8331593,-1.2341781,0.70688903,-0.08662056,0.41063467,0.1724002,-0.016358789,0.024693877,-0.3837325,-0.6819169
11,15.5,87.75,0.657666,-0.059539128,0.95744026,-1.1743095,0.9298459,-0.1214528,0.29569513,0.6570717,0.3490613,0.27205697,0.12077819,-0.22017035
11,15.5,88.0,0.9859689,0.12346262,1.0889498,-1.1215204,0.74357766,-0.20016517,0.1806891,0.985198,0.6862599,0.5458803,0.5584227,0.16878642
11,15.5,88.25,1.0306032,0.21977584,1.1392876,-0.9675681,0.2579779,-0.31341013,0.10870912,1.0298083,0.8554098,0.6241828,0.66796607,0.49896395
11,15.5,88.5,1.1318578,0.22378115,1.1437455,-0.7445163,-0.17971818,-0.44897628,0.10182344,1.1310084,0.954862,0.63002074,0.5890834,0.78590703
11,15.5,88.75,0.93713367,0.15426095,1.0613817,-0.5314278,-0.57456595,-0.58891475,0.15773259,0.9363891,0.8537186,0.5210236,0.2852491,0.6765229
11,15.5,89.0,0.80213785,0.001686406,1.0154091,-0.40188178,-0.8951973,-0.7093023,0.26177377,0.80146587,0.74816203,0.50781447,0.14051732,0.3135743
11,15.5,89.25,0.5828366,-0.20677575,0.9075669,-0.38465035,-1.0094112,-0.7844845,0.39707658,0.5822826,0.49367848,0.36121684,-0.013790805,-0.12913556
11,15.5,89.5,0.11721835,-0.43178117,0.74983585,-0.4860686,-0.8762635,-0.8024226,0.54342836,0.11691471,0.11720585,-0.053989727,-0.2380041,-0.3769927
11,15.5,89.75,-0.19397338,-0.6262847,0.6239296,-0.744873,-0.5062624,-0.7777253,0.6715011,-0.19410966,-0.16381824,-0.5474356,-0.38856372,-0.33836704
11,15.5,90.0,-0.2349901,-0.74554557,0.57967514,-0.99710596,-0.2459543,-0.74666506,0.7467731,-0.23510432,-0.244116,-0.834951,-0.37242544,-0.18936925
11,15.75,85.0,-0.5789562,-0.76746315,1.0371417,0.8255422,0.6554418,-0.40164486,1.2322148,-0.5788854,-0.97359353,-0.51778233,-0.9530957,-0.7741913
11,15.75,85.25,-0.56287146,-0.6976587,0.9342991,0.5070289,0.6590287,-0.45723718,1.1295239,-0.56280935,-0.87037694,-0.58577013,-1.187238,-1.0070437
11,15.75,85.5,-0.5795301,-0.6224356,0.7984399,-0.02069377,0.7538723,-0.53152233,0.94445646,-0.579459,-0.809311,-0.6432834,-1.3809465,-1.143105
11,15.75,85.75,-0.5447601,-0.513853,0.70474553,-0.6111699,0.9758042,-0.593586,0.7391105,-0.5447077,-0.8315279,-0.5794036,-1.3310839,-1.0768756
11,15.75,86.0,-0.3570829,-0.34892085,0.7288154,-1.0985078,1.0501372,-0.6087675,0.57558125,-0.35713148,-0.77515894,-0.35482135,-0.95950586,-1.0131806
11,15.75,86.25,-0.3029131,-0.20094243,0.7635193,-1.4752864,0.8730239,-0.55809957,0.49183688,-0.3029908,-0.73870313,-0.23498608,-0.7154386,-1.2551955
11,15.75,86.5,-0.40823534,-0.09050769,0.7481486,-1.6682076,0.6294624,-0.45088443,0.48866495,-0.40825638,-0.7323321,-0.22562154,-0.84356046,-1.6330322
11,15.75,86.75,-0.4017362,-0.028479796,0.697037,-1.7585123,0.37012947,-0.32074574,0.53295666,-0.40176073,-0.67765784,-0.18081854,-1.1155529,-1.8068107
11,15.75,87.0,-0.20217767,-0.019966073,0.7377777,-1.8323601,0.25634998,-0.20652159,0.5749265,-0.20230955,-0.37546292,0.03741645,-0.96726125,-1.4927427
11,15.75,87.25,-0.014486221,-0.0021574032,0.75011444,-1.826625,0.3910698,-0.13748723,0.5707544,-0.014719029,-0.15520194,0.08106907,-0.7615239,-0.9965558
11,15.75,87.5,0.27434078,0.07178196,0.7930223,-1.7421039,0.6937255,-0.12958787,0.50136006,0.27395263,0.104620345,0.1711668,-0.50631773,-0.36117792
11,15.75,87.75,0.65380085,0.23241447,0.9184177,-1.5685239,0.89249426,-0.18864089,0.38168594,0.6532086,0.5312354,0.49772635,-0.030121833,0.31818926
11,15.75,88.0,1.114206,0.4094372,1.1017355,-1.2731588,0.5972198,-0.3104094,0.25229245,1.1133661,1.0551658,0.8870382,0.67435575,0.919176
11,15.75,88.25,1.3794703,0.470503,1.1931236,-0.9414796,-7.632207e-05,-0.47773582,0.15724961,1.3784878,1.3316512,0.9662996,1.1230899,1.2199209
11,15.75,88.5,1.3509756,0.41922906,1.1834028,-0.6074205,-0.47994646,-0.66082764,0.12391735,1.3500084,1.3429016,0.84268826,1.2019603,1.1406138
11,15.75,88.75,1.2722739,0.2896029,1.1033453,-0.3163786,-0.81091577,-0.8229613,0.15710966,1.2713491,1.1822389,0.71034473,0.99353266,0.66405886
11,15.75,89.0,1.0598838,0.09831334,1.0200528,-0.19859892,-0.9736679,-0.93130636,0.2473895,1.0590732,0.936327,0.6144758,0.6544444,0.06067264
11,15.75,89.25,0.59127194,-0.1134581,0.869148,-0.31369543,-0.95808727,-0.9668639,0.37854004,0.5907133,0.5262993,0.3371855,0.08808332,-0.3962196
11,15.75,89.5,0.2617926,-0.3266154,0.73065734,-0.572777,-0.7741851,-0.9352546,0.5266591,0.2614112,0.16713323,-0.04586864,-0.3863901,-0.44913197
11,15.75,89.75,-0.020697195,-0.5012423,0.59705806,-0.86486316,-0.39235884,-0.86923116,0.65791255,-0.020926664,-0.13264783,-0.4907056,-0.6639848,-0.33763063
11,15.75,90.0,-0.11321166,-0.5986482,0.53559095,-1.0850145,-0.13689551,-0.81591773,0.73561585,-0.11339138,-0.25437194,-0.74244714,-0.65616786,-0.21781991
11,16.0,85.0,-0.7511226,-0.88535285,0.76621264,-0.29533297,0.9886008,-0.543028,1.1656595,-0.7509592,-1.2937248,-0.8658547,-1.6919948,-0.96381545
11,16.0,85.25,-0.7095652,-0.76152956,0.67635703,-0.52770877,1.0683587,-0.5891631,1.0871356,-0.70942426,-1.1257517,-0.8623772,-1.8488703,-1.0989745
11,16.0,85.5,-0.6172032,-0.59488,0.6166081,-0.92898905,1.2622974,-0.64397943,0.93907446,-0.61711186,-0.8904793,-0.72590286,-1.7584549,-1.1111931
11,16.0,85.75,-0.478959,-0.38054168,0.60177916,-1.3419918,1.4464594,-0.68252444,0.77818847,-0.478942,-0.689125,-0.40963343,-1.3431128,-0.9807042
11,16.0,86.0,-0.2452425,-0.12687492,0.6761248,-1.6281556,1.4350313,-0.6767191,0.65728724,-0.24535121,-0.4649258,-0.00919552,-0.7347594,-0.8607707
11,16.0,86.25,-0.0022952778,0.0995,0.7484273,-1.8742207,1.1575056,-0.6130924,0.6043846,-0.0025346426,-0.3127952,0.18559124,-0.4395623,-0.9261594
11,16.0,86.5,-0.17499752,0.25620753,0.7612439,-2.0352347,0.7922584,-0.50271744,0.6145958,-0.175144,-0.24875964,0.17513779,-0.6241702,-1.0618463
11,16.0,86.75,-0.2768594,0.33887213,0.69889444,-2.1228518,0.47502276,-0.37507474,0.65579706,-0.2769511,-0.2751006,0.080269955,-1.0381958,-1.1339426
